Date,RF_Monthly,TB3MS
1930-01-31,0.0019220507233770334,2.331
1930-11-30,0.0019220507233770334,2.331
1930-12-31,0.001927761956593388,2.3379999999999996
1931-01-31,0.001927761956593388,2.3379999999999996
1931-02-28,0.001944893507907386,2.359
1931-03-31,0.0019620218377029985,2.3800000000000003
1931-04-30,0.0019791469472474343,2.401
1931-05-31,0.0019905618985398554,2.415
1931-06-30,0.0020076816438103773,2.4359999999999995
1931-07-31,0.00202479817220258,2.457
1931-08-31,0.002041911484980341,2.478
1931-09-30,0.0020590215834062064,2.4989999999999997
1931-01-31,0.0020761284687424997,2.52
1931-11-30,0.0020875312745398666,2.5340000000000003
1931-12-31,0.002104632807529594,2.5549999999999997
1932-01-31,0.0021217311307917264,2.5759999999999996
1932-02-29,0.002104632807529594,2.5549999999999997
1932-03-31,0.0020875312745398666,2.5340000000000003
1932-04-30,0.0020704265305624414,2.513
1932-05-31,0.002053318574336549,2.492
1932-06-30,0.00203620740460031,2.4709999999999996
1932-07-31,0.0020190930200914003,2.45
1932-08-31,0.0019962688378056814,2.4219999999999997
1932-09-30,0.0019791469472474343,2.401
1932-01-31,0.0019620218377029985,2.3800000000000003
1932-11-30,0.001944893507907386,2.359
1932-12-31,0.001927761956593388,2.3379999999999996
1933-01-31,0.001910627182494462,2.3169999999999997
1933-02-28,0.0018992022086996574,2.303
1933-03-31,0.0018934891843425117,2.2959999999999994
1933-04-30,0.0018820620604742544,2.2819999999999996
1933-05-31,0.001876347960868996,2.275
1933-06-30,0.001864918686080852,2.261
1933-07-31,0.0018592035108040417,2.2539999999999996
1933-08-31,0.001847772084249577,2.2399999999999998
1933-09-30,0.0018363392227136455,2.226
1933-01-31,0.0018306222537098904,2.219
1933-11-30,0.0018191872389952124,2.205
1933-12-31,0.0018134691931899205,2.1980000000000004
1934-01-31,0.0018020320244485077,2.184
1934-02-28,0.001784873577801216,2.163
1934-03-31,0.0017734328171290503,2.149
1934-04-30,0.0017562689808165999,2.128
1934-05-31,0.0017391019090056137,2.1069999999999998
1934-06-30,0.0017219316004204455,2.086
1934-07-31,0.0017104829291922918,2.072
1934-08-31,0.0016933072231470891,2.051
1934-09-30,0.0016761282769228725,2.03
1934-01-31,0.001658946089240887,2.009
1934-11-30,0.0016474894960114561,1.9949999999999999
1934-12-31,0.0016303019030574628,1.9739999999999998
1935-01-31,0.001613111065233097,1.9529999999999998
1935-02-28,0.0016073800646547731,1.9459999999999997
1935-03-31,0.0016016487033452265,1.9389999999999998
1935-04-30,0.0015959169812573837,1.9319999999999997
1935-05-31,0.0015844524545565175,1.918
1935-06-30,0.001578719649848237,1.9109999999999998
1935-07-31,0.0015729864841718122,1.9040000000000001
1935-08-31,0.0015672529574792815,1.8969999999999998
1935-09-30,0.0015615190697231274,1.8900000000000001
1935-01-31,0.0015557848208560543,1.883
1935-11-30,0.001544315239598637,1.8689999999999998
1935-12-31,0.0015385799071130357,1.862
1936-01-31,0.0015328442133260012,1.8549999999999998
1936-02-29,0.0015328442133260012,1.8549999999999998
1936-03-31,0.0015385799071130357,1.862
1936-04-30,0.0015385799071130357,1.862
1936-05-31,0.0015385799071130357,1.862
1936-06-30,0.0015385799071130357,1.862
1936-07-31,0.001544315239598637,1.8689999999999998
